timestamp,cpu_utilization,network_in,network_out,memory_usage,requests,cost_per_hour,anomaly_label
2026-03-22T02:15:00+00:00,9.3721,525.04,918.98,59.8,110.0,0.0842,1
2026-03-22T02:20:00+00:00,6.8247,794.6,817.46,42.59,169.0,0.0842,1
2026-03-22T02:25:00+00:00,8.6874,198.95,641.02,77.69,219.0,0.0842,1
2026-03-22T02:30:00+00:00,4.1968,576.11,405.83,78.91,87.0,0.0842,1
2026-03-22T02:35:00+00:00,10.0864,250.7,907.1,58.08,312.0,0.0842,1
2026-03-22T02:40:00+00:00,5.3361,496.72,608.54,70.7,298.0,0.0842,1
2026-03-22T02:45:00+00:00,6.4453,136.43,335.47,50.75,170.0,0.0842,1
2026-03-22T02:50:00+00:00,10.1172,916.59,239.89,51.5,260.0,0.0842,1
2026-03-22T02:55:00+00:00,5.3311,801.62,288.68,43.76,74.0,0.0842,1
2026-03-22T03:00:00+00:00,7.8411,713.07,905.36,56.37,261.0,0.0842,1
2026-03-22T03:05:00+00:00,8.1485,835.95,201.36,77.75,142.0,0.0842,1
2026-03-22T03:10:00+00:00,6.0029,531.07,522.12,76.22,54.0,0.0842,1
2026-03-22T03:15:00+00:00,10.6859,865.74,337.16,38.05,229.0,0.0842,1
2026-03-22T03:20:00+00:00,10.9976,305.6,864.32,33.11,132.0,0.0842,1
2026-03-22T03:25:00+00:00,4.0568,578.31,871.31,47.36,340.0,0.0842,1
2026-03-22T03:30:00+00:00,5.102,717.8,136.34,31.45,73.0,0.0842,1
2026-03-22T03:35:00+00:00,9.6165,253.17,320.94,33.64,82.0,0.0842,1
2026-03-22T03:40:00+00:00,5.394,266.56,122.16,61.94,223.0,0.0842,1
2026-03-22T03:45:00+00:00,7.2227,458.76,111.26,61.0,279.0,0.0842,1
2026-03-22T03:50:00+00:00,8.2591,484.38,655.67,65.06,217.0,0.0842,1
2026-03-22T03:55:00+00:00,9.3837,883.35,796.65,34.11,64.0,0.0842,1
2026-03-22T04:00:00+00:00,7.5535,509.14,987.54,30.31,106.0,0.0842,1
2026-03-22T04:05:00+00:00,60.5097,4753.4698,3290.6454,65.2447,1171.1092,0.2283,-1
2026-03-22T04:10:00+00:00,48.8152,657.6077,566.5059,99.9996,1884.5326,0.2811,-1
2026-03-22T04:15:00+00:00,44.9832,1164.5021,1459.8988,98.8211,3127.1352,0.2499,-1
2026-03-22T04:20:00+00:00,52.8078,4330.4757,2945.1004,78.4849,1935.7627,0.2389,-1
2026-03-22T04:25:00+00:00,50.2827,2131.5216,1102.9473,70.481,2052.3142,0.2287,-1
2026-03-22T04:30:00+00:00,42.1513,1274.5296,2511.451,140.9059,250.1466,0.2684,-1
2026-03-22T04:40:00+00:00,49.8629,2986.2896,2538.0199,126.6478,660.4887,0.2653,-1
2026-03-22T04:45:00+00:00,59.1407,3563.4361,1157.507,75.2425,1824.4126,0.1956,-1
2026-03-22T04:50:00+00:00,24.3463,2624.5624,4255.4835,57.8532,2034.391,0.2478,-1
2026-03-22T04:55:00+00:00,56.6683,3577.8917,1424.9923,146.3111,1596.7551,0.2616,-1
2026-03-22T05:00:00+00:00,73.0993,1028.113,3510.3335,107.4395,991.9345,0.2644,-1
2026-03-22T05:05:00+00:00,58.4776,2869.865,2104.6647,96.0629,1105.2466,0.2038,-1
2026-03-22T05:10:00+00:00,64.0772,3229.5996,3158.2814,134.3896,1650.0377,0.2934,-1
2026-03-22T05:15:00+00:00,43.9076,806.0871,1394.4469,162.6883,3109.3216,0.1726,-1
2026-03-22T05:20:00+00:00,51.2274,2672.0346,2807.9421,123.3031,1907.3832,0.2282,-1
2026-03-22T05:25:00+00:00,46.7762,4612.8724,2358.6247,94.0582,1254.3284,0.2998,-1
2026-03-22T05:30:00+00:00,60.8059,836.9485,703.7039,155.6092,831.2196,0.2634,-1
2026-03-22T05:35:00+00:00,49.7591,565.7512,2728.7826,125.8086,1994.468,0.2124,-1
2026-03-22T05:40:00+00:00,39.4094,2753.8617,4784.578,177.7671,1434.7944,0.2854,-1
2026-03-22T05:45:00+00:00,47.3875,3951.3542,1016.3701,174.4233,1052.5207,0.2639,-1
2026-03-22T05:50:00+00:00,32.4761,1569.9257,1824.1997,58.4964,1272.4728,0.3025,-1
2026-03-22T05:55:00+00:00,33.7488,2718.5198,1051.5471,113.4177,1677.4445,0.2922,-1
2026-03-22T06:00:00+00:00,53.5791,2595.4978,2209.5118,174.0364,1870.1594,0.2711,-1
2026-03-22T06:05:00+00:00,64.5574,1001.9659,2051.1109,99.5882,2236.5282,0.2506,-1
2026-03-22T06:10:00+00:00,54.229,3748.0394,3014.7692,95.4231,1980.1841,0.1908,-1
2026-03-22T06:15:00+00:00,33.6858,743.7977,2684.4769,76.3582,845.2228,0.2124,-1
2026-03-22T06:20:00+00:00,68.5159,1895.4604,3432.1949,104.1179,2798.5911,0.239,-1
2026-03-22T06:25:00+00:00,58.6846,4067.1544,2221.7524,168.0823,2096.6319,0.2693,-1
2026-03-22T06:30:00+00:00,41.4442,917.2937,3920.6035,142.758,1035.9306,0.2549,-1
2026-03-22T06:35:00+00:00,23.6671,3901.1347,1823.6779,131.9444,611.8299,0.2169,-1
2026-03-22T06:40:00+00:00,42.5066,2242.1699,1726.9865,76.7838,1213.6016,0.1695,-1
2026-03-22T06:45:00+00:00,37.2726,379.7998,1115.2147,102.4243,2376.4412,0.252,-1
2026-03-22T06:50:00+00:00,61.4814,1660.0408,2655.3352,115.5072,1937.7421,0.2165,-1
2026-03-22T06:55:00+00:00,53.5825,2779.6633,3587.1138,133.3322,1870.2287,0.2921,-1
2026-03-22T07:00:00+00:00,67.4913,1200.9985,3364.767,183.7308,2036.3601,0.1724,-1
2026-03-22T07:05:00+00:00,52.5835,4902.8982,4994.321,150.9757,2381.5424,0.2669,-1
2026-03-22T07:10:00+00:00,43.9278,2302.2038,2571.1085,119.2319,2477.1103,0.3269,-1
2026-03-22T07:15:00+00:00,60.2216,1885.1434,3921.3241,58.1601,2486.8521,0.1978,-1
2026-03-22T07:20:00+00:00,28.9211,2476.3263,2395.8929,167.4055,1106.6965,0.2478,-1
2026-03-22T07:25:00+00:00,41.9527,1143.6524,1178.9386,64.9244,2524.0661,0.1838,-1
2026-03-22T07:30:00+00:00,39.0292,2369.4189,4029.975,124.3156,2121.0996,0.2738,-1
2026-03-22T07:35:00+00:00,20.2857,2295.1444,3675.9509,114.8989,1531.5722,0.2611,-1
2026-03-22T07:40:00+00:00,50.448,4561.7227,5469.8797,101.3664,2302.2613,0.237,-1
2026-03-22T07:45:00+00:00,46.118,2653.5474,1627.1107,114.0311,896.9247,0.2562,-1
2026-03-22T07:50:00+00:00,57.7702,375.9028,1322.3488,182.1194,630.8513,0.3194,-1
2026-03-22T07:55:00+00:00,54.6412,2705.2277,3257.1197,109.892,3198.4969,0.2015,-1
2026-03-22T08:00:00+00:00,76.9074,4105.9175,2744.884,63.8684,2512.7312,0.1722,-1
2026-03-22T08:05:00+00:00,256.978,783.6531,1387.9132,58.4083,2374.0281,0.3135,-1
2026-03-22T08:10:00+00:00,245.7402,3959.0554,518.7576,152.237,756.7613,0.2656,-1
2026-03-22T08:25:00+00:00,125.5422,2346.6826,2472.4894,112.2249,1113.2366,0.3184,-1
2026-03-22T08:30:00+00:00,164.4067,1690.8279,2078.2289,149.6132,1373.7109,0.2689,-1
2026-03-22T08:35:00+00:00,152.6675,847.3574,1052.9066,123.6923,2255.5348,0.3048,-1
2026-03-22T08:40:00+00:00,314.9805,3954.483,3511.0428,98.118,3217.3118,0.2408,-1
2026-03-22T08:45:00+00:00,181.4612,845.9484,1924.1357,181.9379,1137.0633,0.2947,-1
2026-03-22T08:50:00+00:00,144.9787,2870.0007,3154.8003,167.1546,1791.0506,0.3222,-1
2026-03-22T08:55:00+00:00,136.4504,539.1827,2083.7471,106.0135,1195.1023,0.2647,-1
2026-03-22T09:00:00+00:00,128.8348,3841.2455,1242.5276,115.597,2530.9311,0.1988,-1
2026-03-22T09:05:00+00:00,214.5017,1356.2747,2948.971,76.6398,1334.1187,0.2137,-1
2026-03-22T09:10:00+00:00,115.9338,1839.5259,3819.1302,105.8292,1431.9482,0.2019,-1
2026-03-22T09:15:00+00:00,132.2668,2011.2672,1314.6232,71.1799,3044.6674,0.21,-1
2026-03-22T09:20:00+00:00,119.1229,2343.1955,618.17,63.9104,945.2826,0.22,-1
2026-03-22T09:25:00+00:00,330.4158,3126.25,473.1998,97.8027,812.3566,0.2619,-1
2026-03-22T09:30:00+00:00,170.6447,3649.6672,847.4335,148.4405,1440.2553,0.2674,-1
2026-03-22T09:35:00+00:00,273.1793,5113.4048,3310.6691,147.9021,2483.5389,0.2402,-1
2026-03-22T09:40:00+00:00,230.7035,1220.045,3273.4476,105.6182,1672.8427,0.272,-1
2026-03-22T09:45:00+00:00,175.7958,4102.347,3435.1873,116.9407,1544.2016,0.1821,-1
2026-03-22T09:55:00+00:00,165.8165,3200.2654,992.4953,131.3319,1787.5633,0.1832,-1
2026-03-22T10:00:00+00:00,216.5291,4832.7764,1422.8497,70.1744,1301.0813,0.1973,-1
2026-03-22T10:05:00+00:00,229.0718,877.7802,4569.6229,108.3681,1459.2247,0.2556,-1
2026-03-22T10:10:00+00:00,272.1205,2772.8941,3234.6967,50.9601,1452.3338,0.2044,-1
2026-03-22T10:15:00+00:00,230.4189,3298.9846,1971.2764,116.9923,1820.4599,0.2161,-1
2026-03-22T10:20:00+00:00,180.6021,3369.3376,2320.5915,113.8096,764.0235,0.2358,-1
2026-03-22T10:35:00+00:00,146.9899,2014.1057,2297.0611,172.5369,2486.023,0.3051,-1
2026-03-22T10:40:00+00:00,180.9275,3731.8613,2888.9647,75.5031,1150.3936,0.1707,-1
2026-03-22T10:45:00+00:00,196.0845,599.6459,2692.4826,110.6288,1410.037,0.2778,-1
2026-03-22T10:50:00+00:00,199.1059,3064.0822,3976.0344,69.8617,1997.4338,0.281,-1
2026-03-22T10:55:00+00:00,172.5985,461.6314,3429.027,115.1437,2741.7329,0.3029,-1
2026-03-22T11:00:00+00:00,186.3237,1248.1305,4651.3779,77.2815,481.2992,0.3255,-1
2026-03-22T11:05:00+00:00,131.9588,2834.4513,2006.1032,135.8776,869.1885,0.1718,-1
2026-03-22T11:10:00+00:00,179.1927,2470.0459,3365.886,102.8338,2674.2924,0.1943,-1
2026-03-22T11:15:00+00:00,27.4381,209.93,584.82,48.23,115.0,0.0842,1
2026-03-22T11:20:00+00:00,35.0425,365.9,605.7,53.05,332.0,0.0842,1
2026-03-22T11:30:00+00:00,29.7278,744.71,824.16,53.83,157.0,0.0842,1
2026-03-22T11:35:00+00:00,35.847,315.51,156.72,35.95,279.0,0.0842,1
2026-03-22T11:40:00+00:00,32.9551,430.43,975.08,54.57,115.0,0.0842,1
2026-03-22T11:45:00+00:00,30.9283,268.03,597.73,33.79,59.0,0.0842,1
2026-03-22T11:50:00+00:00,34.7027,858.11,151.99,48.7,421.0,0.0842,1
2026-03-22T11:55:00+00:00,36.0478,677.37,716.15,63.44,196.0,0.0842,1
2026-03-22T12:00:00+00:00,32.915,354.27,393.26,74.01,237.0,0.0842,1
2026-03-22T12:05:00+00:00,30.9774,750.19,878.04,43.8,478.0,0.0842,1
2026-03-22T12:10:00+00:00,30.775,945.48,928.75,42.35,303.0,0.0842,1
2026-03-22T12:15:00+00:00,29.051,880.88,497.71,78.38,248.0,0.0842,1
2026-03-22T12:20:00+00:00,26.8719,771.27,221.37,36.09,118.0,0.0842,1
2026-03-22T12:25:00+00:00,26.3782,738.9,255.76,55.8,183.0,0.0842,1
2026-03-22T12:30:00+00:00,33.2356,373.58,358.1,32.25,239.0,0.0842,1
2026-03-22T12:35:00+00:00,33.7853,787.11,460.2,52.53,73.0,0.0842,1
2026-03-22T12:40:00+00:00,29.525,840.17,309.71,40.29,306.0,0.0842,1
2026-03-22T12:45:00+00:00,26.5411,997.49,400.2,61.5,149.0,0.0842,1
2026-03-22T12:50:00+00:00,35.7948,507.92,248.91,44.07,70.0,0.0842,1
2026-03-22T12:55:00+00:00,33.1273,504.95,247.67,60.06,276.0,0.0842,1
2026-03-22T13:00:00+00:00,30.0358,142.85,571.24,55.85,102.0,0.0842,1
2026-03-22T13:05:00+00:00,31.8849,545.23,619.8,43.83,453.0,0.0842,1
2026-03-22T13:10:00+00:00,23.8411,895.27,847.74,34.42,356.0,0.0842,1
2026-03-22T13:15:00+00:00,27.8484,859.58,524.67,59.47,447.0,0.0842,1
2026-03-22T13:20:00+00:00,31.0719,632.17,384.21,59.94,158.0,0.0842,1
2026-03-22T13:25:00+00:00,36.1914,990.8,316.1,30.05,259.0,0.0842,1
2026-03-22T13:30:00+00:00,31.6794,248.42,904.59,69.54,257.0,0.0842,1
2026-03-22T13:35:00+00:00,26.3278,792.18,228.89,64.96,261.0,0.0842,1
2026-03-22T13:40:00+00:00,17.4576,523.6,809.04,38.22,378.0,0.0842,1
2026-03-22T13:45:00+00:00,35.9866,264.28,324.82,35.82,124.0,0.0842,1
2026-03-22T13:50:00+00:00,29.0336,174.65,688.64,42.37,338.0,0.0842,1
2026-03-22T13:55:00+00:00,34.1039,831.93,254.02,59.66,493.0,0.0842,1
2026-03-22T14:00:00+00:00,32.1104,290.21,794.21,63.64,160.0,0.0842,1
2026-03-22T14:05:00+00:00,29.2324,716.6,441.46,79.26,97.0,0.0842,1
2026-03-22T14:10:00+00:00,41.3372,274.89,463.21,45.73,288.0,0.0842,1
2026-03-22T14:15:00+00:00,25.6848,417.55,250.91,75.47,294.0,0.0842,1
2026-03-22T14:20:00+00:00,19.422,934.86,196.12,40.27,478.0,0.0842,1
2026-03-22T14:25:00+00:00,23.8321,942.51,608.66,37.23,72.0,0.0842,1
2026-03-22T14:30:00+00:00,20.1439,642.59,490.84,30.11,360.0,0.0842,1
2026-03-22T14:35:00+00:00,35.4105,643.6,103.4,47.62,111.0,0.0842,1
2026-03-22T14:40:00+00:00,21.5021,946.11,772.36,63.55,271.0,0.0842,1
2026-03-22T14:45:00+00:00,29.953,993.45,991.92,32.39,119.0,0.0842,1
2026-03-22T14:50:00+00:00,36.4434,151.39,954.19,40.27,272.0,0.0842,1
2026-03-22T15:00:00+00:00,35.0016,194.95,685.54,59.84,128.0,0.0842,1
2026-03-22T15:05:00+00:00,23.3752,850.65,768.25,47.52,388.0,0.0842,1
2026-03-22T15:10:00+00:00,29.5085,164.17,786.23,62.27,128.0,0.0842,1
2026-03-22T15:15:00+00:00,32.0958,781.23,369.65,52.25,73.0,0.0842,1
2026-03-22T15:20:00+00:00,33.5817,162.87,209.45,74.33,73.0,0.0842,1
2026-03-22T15:25:00+00:00,36.0928,356.28,450.77,57.81,455.0,0.0842,1
2026-03-22T15:30:00+00:00,40.3267,417.7,358.34,66.91,176.0,0.0842,1
2026-03-22T15:35:00+00:00,25.2663,112.92,985.07,48.16,488.0,0.0842,1
2026-03-22T15:40:00+00:00,24.8081,514.61,710.25,59.94,229.0,0.0842,1
2026-03-22T15:45:00+00:00,27.8007,170.85,518.12,63.07,156.0,0.0842,1
2026-03-22T15:50:00+00:00,34.5214,831.96,943.65,78.86,295.0,0.0842,1
2026-03-22T15:55:00+00:00,33.6055,824.47,207.73,66.12,253.0,0.0842,1
2026-03-22T16:00:00+00:00,30.0891,455.66,999.67,52.44,146.0,0.0842,1
2026-03-22T16:05:00+00:00,27.6498,654.9,430.3,54.02,466.0,0.0842,1
2026-03-22T16:10:00+00:00,32.1364,389.84,914.83,77.74,107.0,0.0842,1
2026-03-22T16:15:00+00:00,36.4113,289.24,589.25,75.25,340.0,0.0842,1
2026-03-22T16:20:00+00:00,21.6117,720.45,402.45,34.82,357.0,0.0842,1
2026-03-22T16:25:00+00:00,199.1726,2117.8806,1506.2003,142.2922,2120.2459,0.3176,-1
2026-03-22T16:30:00+00:00,315.6751,4146.5191,5041.0749,60.7175,1610.2237,0.2456,-1
2026-03-22T16:35:00+00:00,182.3512,1292.4142,2266.11,70.1435,3041.9862,0.2635,-1
2026-03-22T16:40:00+00:00,241.4432,620.8299,1695.1768,124.5824,921.826,0.2801,-1
2026-03-22T16:45:00+00:00,287.1972,776.9986,1939.9591,99.0275,951.4241,0.2828,-1
2026-03-22T16:50:00+00:00,219.4256,2019.1093,2782.1646,146.9265,1066.5418,0.3253,-1
2026-03-22T16:55:00+00:00,143.2929,4458.8598,1983.6382,94.5006,1900.1383,0.3363,-1
2026-03-22T17:00:00+00:00,215.6094,1350.5501,1211.5501,162.7631,1765.084,0.2897,-1
2026-03-22T17:05:00+00:00,189.4629,4768.1175,1623.7505,129.8207,704.7963,0.2168,-1
2026-03-22T17:10:00+00:00,141.2803,2526.5669,1107.9612,94.0694,758.8782,0.3166,-1
2026-03-22T17:15:00+00:00,143.6327,1359.0746,1501.8905,132.0767,2236.1042,0.1767,-1
2026-03-22T17:20:00+00:00,126.1479,2502.6222,1986.0551,137.9852,548.5048,0.2073,-1
2026-03-22T17:25:00+00:00,231.5347,2485.3907,395.0271,76.1967,1652.0545,0.3195,-1
2026-03-22T17:30:00+00:00,181.9883,3111.0054,3148.1882,87.8907,2273.2977,0.2115,-1
2026-03-22T17:35:00+00:00,204.211,4598.0846,1828.9257,65.8194,3050.251,0.2056,-1
2026-03-22T17:40:00+00:00,202.2111,1268.3599,2957.8207,71.5218,2394.6827,0.1917,-1
2026-03-22T17:45:00+00:00,124.5936,1057.8633,3743.2413,153.8781,2595.6517,0.3131,-1
2026-03-22T17:50:00+00:00,189.5276,1719.9274,3919.355,129.2001,840.9879,0.2526,-1
2026-03-22T17:55:00+00:00,137.0099,2153.904,3409.0352,56.7175,1093.3994,0.2821,-1
2026-03-22T18:00:00+00:00,132.0585,3128.6404,1570.1513,161.621,1310.9669,0.2087,-1
2026-03-22T18:05:00+00:00,170.7099,4887.0992,2216.0832,144.9811,667.687,0.2961,-1
2026-03-22T18:10:00+00:00,183.8942,381.3677,3088.2555,63.761,2107.3592,0.2964,-1
2026-03-22T18:15:00+00:00,231.3498,3733.327,4991.2706,94.8073,2570.3889,0.221,-1
2026-03-22T18:20:00+00:00,120.9868,1891.9421,1001.2117,62.0891,2283.2557,0.2376,-1
2026-03-22T18:25:00+00:00,142.7858,4216.0231,3261.9362,105.6629,1912.8584,0.2037,-1
2026-03-22T18:30:00+00:00,165.443,657.1998,1305.4623,133.6094,1534.4525,0.3329,-1
2026-03-22T18:35:00+00:00,223.5374,445.936,1493.8488,132.7424,1823.3746,0.2771,-1
2026-03-22T18:40:00+00:00,172.4704,1067.489,2284.2835,62.018,726.1066,0.3258,-1
2026-03-22T18:45:00+00:00,171.1691,2929.1629,1357.348,99.1067,3041.3861,0.2195,-1
2026-03-22T18:50:00+00:00,187.7428,1749.4823,1756.3775,162.0143,727.8617,0.3001,-1
2026-03-22T18:55:00+00:00,151.0515,1608.1631,4433.6916,75.5619,3191.3192,0.2974,-1
2026-03-22T19:00:00+00:00,169.2716,1576.247,4557.3487,102.5926,2307.3628,0.2849,-1
2026-03-22T19:05:00+00:00,219.5006,1121.102,3532.6225,84.3527,2309.9368,0.331,-1
2026-03-22T19:10:00+00:00,223.9401,2483.4958,5100.3645,72.1058,415.2598,0.2347,-1
2026-03-22T19:15:00+00:00,191.9256,1587.0525,2386.6528,106.0667,2875.6508,0.1904,-1
2026-03-22T19:20:00+00:00,310.1564,656.7276,1840.7343,88.0658,1832.1721,0.2815,-1
2026-03-22T19:25:00+00:00,165.785,3535.4482,2835.8599,171.0929,1033.8952,0.2912,-1
2026-03-22T19:30:00+00:00,237.5003,1360.8042,1294.7334,106.6888,1448.9627,0.2652,-1
2026-03-22T19:40:00+00:00,115.5035,5196.9486,1940.8813,75.7711,357.8724,0.2032,-1
2026-03-22T19:45:00+00:00,151.6374,3133.1102,1870.8182,110.1383,2936.6644,0.2534,-1
2026-03-22T19:50:00+00:00,186.1669,2395.6149,1718.4356,126.5366,902.7802,0.221,-1
2026-03-22T19:55:00+00:00,186.6876,1038.2166,667.9917,68.696,1124.471,0.2404,-1
2026-03-22T20:00:00+00:00,166.5222,3649.6774,2319.3243,60.2473,1139.0564,0.2771,-1
2026-03-22T20:05:00+00:00,186.7829,1914.343,752.097,110.7623,3000.1974,0.2939,-1
2026-03-22T20:10:00+00:00,124.2345,1169.4266,2567.6491,78.2388,1883.6758,0.2075,-1
2026-03-22T20:15:00+00:00,121.0308,4650.9266,2131.7226,93.353,745.1595,0.2367,-1
2026-03-22T20:20:00+00:00,199.5973,2858.0462,5241.0823,121.6167,919.627,0.2137,-1
2026-03-22T20:25:00+00:00,233.4006,1042.1004,2650.6794,119.6501,1522.8779,0.2018,-1
2026-03-22T20:30:00+00:00,313.204,3295.4308,3407.9937,81.3185,816.6962,0.3003,-1
2026-03-22T20:35:00+00:00,158.6512,932.5521,2082.4058,148.086,1856.1393,0.3215,-1
2026-03-22T20:40:00+00:00,175.4892,4003.999,1804.3087,161.2545,2175.5914,0.2307,-1
2026-03-22T20:45:00+00:00,242.3328,1971.8559,4178.5234,126.7796,640.5774,0.2949,-1
2026-03-22T20:50:00+00:00,114.5775,1655.8591,760.4668,121.1918,2403.0006,0.3195,-1
2026-03-22T20:55:00+00:00,136.3317,2022.5854,4560.6978,138.6819,838.9437,0.3109,-1
2026-03-22T21:00:00+00:00,75.3191,2785.1453,4999.515,80.3695,1716.3873,0.1992,-1
2026-03-22T21:05:00+00:00,60.3554,2013.3041,3512.9061,168.1788,3268.8412,0.3294,-1
2026-03-22T21:10:00+00:00,58.9978,1608.911,3142.2337,134.7551,1141.5705,0.2318,-1
2026-03-22T21:15:00+00:00,25.6136,1056.123,1839.3278,130.7943,2013.4866,0.2255,-1
2026-03-22T21:20:00+00:00,62.2787,2827.3353,3781.6252,68.5061,2182.5891,0.1789,-1
2026-03-22T21:25:00+00:00,35.2096,3522.9156,1418.0488,61.8328,1492.7558,0.2503,-1
2026-03-22T21:30:00+00:00,59.0829,1426.3954,2908.38,155.4388,2207.5173,0.1868,-1
2026-03-22T21:35:00+00:00,56.2305,1308.1762,3522.7412,75.4709,2930.3664,0.2103,-1
2026-03-22T21:40:00+00:00,45.9767,3582.2143,2421.2287,58.1951,2581.192,0.2218,-1
2026-03-22T21:45:00+00:00,35.2869,3355.5083,1326.6965,129.9953,1216.2692,0.3046,-1
2026-03-22T21:50:00+00:00,35.6683,2707.2245,4017.3674,101.4313,1114.5237,0.3158,-1
2026-03-22T21:55:00+00:00,16.5876,2117.1483,1421.7372,133.771,505.2247,0.2193,-1
2026-03-22T22:00:00+00:00,80.7354,2410.5341,2937.4441,59.9118,807.9749,0.313,-1
2026-03-22T22:05:00+00:00,51.0871,2731.298,668.1603,72.1154,1660.6571,0.3128,-1
2026-03-22T22:10:00+00:00,54.5072,1944.0903,3633.3447,95.7905,1859.1183,0.2972,-1
2026-03-22T22:15:00+00:00,73.0295,782.1044,2985.4841,125.0333,2365.593,0.1931,-1
2026-03-22T22:20:00+00:00,46.0645,2528.3009,4460.903,128.666,891.7109,0.2847,-1
2026-03-22T22:25:00+00:00,65.966,2211.511,1523.7504,147.8746,1537.7871,0.3275,-1
2026-03-22T22:30:00+00:00,27.9904,3014.7074,3518.8781,110.8749,1576.001,0.2833,-1
2026-03-22T22:35:00+00:00,49.4278,720.1422,2112.3517,151.5756,2026.0195,0.2242,-1
2026-03-22T22:40:00+00:00,40.8046,1502.0334,998.9102,50.4245,1245.5396,0.2527,-1
2026-03-22T22:55:00+00:00,40.1514,582.7457,2139.6658,116.086,1705.242,0.2771,-1
2026-03-22T23:00:00+00:00,53.0841,769.448,1636.0862,61.3913,262.1066,0.2544,-1
2026-03-22T23:05:00+00:00,64.3024,1299.0254,850.624,81.1173,1865.4528,0.1886,-1
2026-03-22T23:10:00+00:00,42.6625,2485.0204,2690.9788,88.9519,919.138,0.221,-1
2026-03-22T23:15:00+00:00,64.3552,1654.3182,1805.107,113.3517,2455.0135,0.3035,-1
2026-03-22T23:20:00+00:00,55.3681,336.5641,2584.528,114.1628,402.1591,0.3135,-1
2026-03-22T23:25:00+00:00,50.1796,1432.2323,2127.7183,84.9801,452.2837,0.1915,-1
2026-03-22T23:30:00+00:00,76.3729,4753.7514,2999.4736,92.2563,393.4008,0.3288,-1
2026-03-22T23:35:00+00:00,45.8345,4326.8801,1796.429,143.4607,680.558,0.2238,-1
2026-03-22T23:40:00+00:00,71.5983,1406.398,3630.1226,91.6637,875.6134,0.2799,-1
2026-03-22T23:45:00+00:00,29.9789,1675.7853,3725.7097,84.4062,696.5028,0.295,-1
2026-03-22T23:50:00+00:00,69.4102,4515.5464,1725.3502,131.9707,1426.0022,0.3051,-1
2026-03-22T23:55:00+00:00,50.5097,1129.7816,347.8679,134.1167,1631.3713,0.3277,-1
2026-03-23T00:00:00+00:00,35.5406,1172.4977,507.7632,55.2669,2389.491,0.2211,-1
2026-03-23T00:05:00+00:00,10.1962,358.33,467.47,57.06,498.0,0.0842,1
2026-03-23T00:10:00+00:00,6.6495,548.92,350.28,78.27,404.0,0.0842,1
2026-03-23T00:15:00+00:00,6.3895,157.04,266.67,39.16,234.0,0.0842,1
2026-03-23T00:20:00+00:00,7.9976,242.42,499.38,30.66,100.0,0.0842,1
2026-03-23T00:30:00+00:00,8.6183,574.41,111.19,49.23,76.0,0.0842,1
2026-03-23T00:35:00+00:00,9.8716,226.92,492.26,78.94,435.0,0.0842,1
2026-03-23T00:40:00+00:00,6.5364,396.11,804.52,71.95,404.0,0.0842,1
2026-03-23T00:45:00+00:00,8.155,487.16,691.58,32.24,343.0,0.0842,1
2026-03-23T00:50:00+00:00,5.6469,392.77,171.49,68.45,138.0,0.0842,1
2026-03-23T00:55:00+00:00,6.8578,770.59,776.81,74.1,173.0,0.0842,1
2026-03-23T01:00:00+00:00,9.6713,367.0,696.3,57.53,176.0,0.0842,1
2026-03-23T01:05:00+00:00,7.9232,694.88,152.42,52.24,266.0,0.0842,1
2026-03-23T01:10:00+00:00,10.9026,646.63,731.16,52.29,70.0,0.0842,1
2026-03-23T01:15:00+00:00,7.5952,937.38,214.58,38.82,250.0,0.0842,1
2026-03-23T01:20:00+00:00,7.6041,977.46,191.29,39.09,404.0,0.0842,1
2026-03-23T01:25:00+00:00,10.5534,293.61,628.77,59.0,427.0,0.0842,1
2026-03-23T01:30:00+00:00,6.7028,397.17,740.19,45.65,224.0,0.0842,1
2026-03-23T01:35:00+00:00,4.9605,133.25,477.15,69.38,183.0,0.0842,1
2026-03-23T01:40:00+00:00,10.6026,191.03,506.02,56.75,482.0,0.0842,1
2026-03-23T01:45:00+00:00,8.8284,505.2,332.01,54.39,251.0,0.0842,1
2026-03-23T01:50:00+00:00,3.6696,709.58,101.22,30.67,498.0,0.0842,1
2026-03-23T01:55:00+00:00,8.0891,391.89,812.8,46.65,411.0,0.0842,1
2026-03-23T02:00:00+00:00,7.1924,826.83,266.59,39.49,364.0,0.0842,1
2026-03-23T02:05:00+00:00,11.4897,157.17,844.19,36.21,247.0,0.0842,1
2026-03-23T02:10:00+00:00,6.542,631.9,822.66,39.72,293.0,0.0842,1
2026-03-23T02:15:00+00:00,6.8385,488.17,118.39,58.46,270.0,0.0842,1
2026-03-23T02:20:00+00:00,6.1792,515.65,926.53,47.54,375.0,0.0842,1
2026-03-23T02:25:00+00:00,5.8919,647.75,601.68,39.89,246.0,0.0842,1
2026-03-23T02:30:00+00:00,6.599,560.2,684.44,32.27,53.0,0.0842,1
2026-03-23T02:35:00+00:00,5.1282,459.87,929.63,56.12,187.0,0.0842,1
2026-03-23T02:40:00+00:00,5.9376,138.13,558.34,41.99,364.0,0.0842,1
2026-03-23T02:45:00+00:00,4.7868,269.02,691.03,62.74,255.0,0.0842,1
2026-03-23T02:50:00+00:00,5.0054,482.87,145.34,51.33,458.0,0.0842,1
